"Country";"Year";"Age";"Medal";"Sex";"Season";"Count"
USA;2016;29;Bronze;F;Summer;5
USA;2016;29;Silver;F;Summer;1
USA;2016;30;NA;M;Summer;11
USA;2016;30;NA;F;Summer;12
USA;2016;30;Gold;M;Summer;4
USA;2016;30;Gold;F;Summer;9
USA;2016;30;Bronze;M;Summer;3
USA;2016;30;Bronze;F;Summer;1
USA;2016;30;Silver;M;Summer;1
USA;2016;30;Silver;F;Summer;2
USA;2016;31;NA;M;Summer;6
USA;2016;31;NA;F;Summer;15
USA;2016;31;Gold;M;Summer;5
USA;2016;31;Gold;F;Summer;1
USA;2016;31;Bronze;M;Summer;1
USA;2016;31;Bronze;F;Summer;2
USA;2016;31;Silver;M;Summer;1
USA;2016;31;Silver;F;Summer;1
USA;2016;32;NA;M;Summer;7
USA;2016;32;NA;F;Summer;6
USA;2016;32;Gold;M;Summer;2
USA;2016;32;Gold;F;Summer;1
USA;2016;32;Silver;M;Summer;1
USA;2016;32;Silver;F;Summer;2
USA;2016;33;NA;M;Summer;3
USA;2016;33;NA;F;Summer;4
USA;2016;33;Gold;F;Summer;1
USA;2016;34;NA;M;Summer;6
USA;2016;34;NA;F;Summer;6
USA;2016;34;Gold;F;Summer;2
USA;2016;34;Bronze;M;Summer;1
USA;2016;34;Bronze;F;Summer;1
USA;2016;34;Silver;M;Summer;1
USA;2016;35;NA;M;Summer;6
USA;2016;35;NA;F;Summer;5
USA;2016;35;Gold;M;Summer;2
USA;2016;35;Gold;F;Summer;1
USA;2016;35;Silver;M;Summer;1
USA;2016;36;NA;M;Summer;5
USA;2016;36;NA;F;Summer;3
USA;2016;36;Bronze;F;Summer;1
USA;2016;36;Silver;F;Summer;1
USA;2016;37;NA;M;Summer;4
USA;2016;37;NA;F;Summer;2
USA;2016;37;Gold;F;Summer;1
USA;2016;37;Bronze;F;Summer;2
USA;2016;38;NA;M;Summer;3
USA;2016;38;Bronze;M;Summer;2
USA;2016;40;NA;M;Summer;3
USA;2016;40;Silver;M;Summer;1
USA;2016;41;NA;M;Summer;3
USA;2016;42;NA;F;Summer;1
USA;2016;42;Gold;F;Summer;1
USA;2016;47;NA;F;Summer;2
USA;2016;48;NA;M;Summer;1
USA;2016;51;NA;M;Summer;1
USA;2016;51;Bronze;M;Summer;1
USA;2016;52;NA;M;Summer;1
USA;2016;52;NA;F;Summer;1
USA;2016;52;Bronze;M;Summer;1
USA;2016;52;Silver;F;Summer;1
RUS;1900;-1;NA;M;Summer;4
RUS;1900;31;NA;M;Summer;1
RUS;1908;-1;NA;M;Summer;3
RUS;1908;-1;Silver;M;Summer;1
RUS;1908;31;Silver;M;Summer;1
RUS;1908;34;NA;M;Summer;1
RUS;1908;34;Gold;M;Summer;1
RUS;1912;-1;NA;M;Summer;63
RUS;1912;-1;Bronze;M;Summer;2
RUS;1912;17;NA;M;Summer;2
RUS;1912;18;NA;M;Summer;8
RUS;1912;19;NA;M;Summer;14
RUS;1912;20;NA;M;Summer;9
RUS;1912;21;NA;M;Summer;10
RUS;1912;22;NA;M;Summer;5
RUS;1912;23;NA;M;Summer;7
RUS;1912;24;NA;M;Summer;33
RUS;1912;24;Silver;M;Summer;1
RUS;1912;25;NA;M;Summer;5
RUS;1912;26;NA;M;Summer;9
RUS;1912;27;NA;M;Summer;6
RUS;1912;27;Bronze;M;Summer;1
RUS;1912;27;Silver;M;Summer;1
RUS;1912;28;NA;M;Summer;9
RUS;1912;28;Silver;M;Summer;1
RUS;1912;29;NA;M;Summer;1
RUS;1912;30;NA;M;Summer;1
RUS;1912;31;NA;M;Summer;4
RUS;1912;32;NA;M;Summer;9
RUS;1912;33;NA;M;Summer;5
RUS;1912;33;Silver;M;Summer;1
RUS;1912;34;NA;M;Summer;3
RUS;1912;34;Bronze;M;Summer;1
RUS;1912;35;NA;M;Summer;10
RUS;1912;36;NA;M;Summer;5
RUS;1912;37;NA;M;Summer;2
RUS;1912;38;NA;M;Summer;6
RUS;1912;38;Bronze;M;Summer;1
RUS;1912;39;NA;M;Summer;10
RUS;1912;40;NA;M;Summer;5
RUS;1912;41;NA;M;Summer;7
RUS;1912;41;Bronze;M;Summer;1
RUS;1912;43;NA;M;Summer;2
RUS;1912;43;Silver;M;Summer;1
RUS;1912;46;NA;M;Summer;1
RUS;1912;49;Bronze;M;Summer;1
RUS;1912;52;Bronze;M;Summer;2
RUS;1994;16;NA;F;Winter;4
RUS;1994;18;NA;M;Winter;3
RUS;1994;18;NA;F;Winter;3
RUS;1994;19;NA;M;Winter;14
RUS;1994;20;NA;M;Winter;5
RUS;1994;20;NA;F;Winter;5
RUS;1994;20;Gold;M;Winter;1
RUS;1994;20;Bronze;F;Winter;1
RUS;1994;21;NA;M;Winter;6
RUS;1994;21;NA;F;Winter;13
RUS;1994;21;Gold;M;Winter;1
RUS;1994;21;Gold;F;Winter;1
RUS;1994;22;NA;M;Winter;10
RUS;1994;22;NA;F;Winter;9
RUS;1994;22;Gold;F;Winter;3
RUS;1994;22;Silver;F;Winter;1
RUS;1994;23;NA;M;Winter;12
RUS;1994;23;NA;F;Winter;1
RUS;1994;23;Bronze;M;Winter;1
RUS;1994;23;Silver;M;Winter;2
RUS;1994;23;Silver;F;Winter;1
RUS;1994;24;NA;M;Winter;6
RUS;1994;24;NA;F;Winter;3
RUS;1994;25;NA;M;Winter;8
RUS;1994;25;NA;F;Winter;4
RUS;1994;25;Gold;F;Winter;2
RUS;1994;26;NA;M;Winter;11
RUS;1994;26;NA;F;Winter;8
RUS;1994;26;Gold;M;Winter;1
RUS;1994;26;Gold;F;Winter;1
RUS;1994;26;Silver;M;Winter;1
RUS;1994;26;Silver;F;Winter;1
RUS;1994;27;NA;M;Winter;13
RUS;1994;27;NA;F;Winter;4
RUS;1994;27;Gold;M;Winter;2
RUS;1994;27;Gold;F;Winter;3
RUS;1994;27;Silver;M;Winter;2
RUS;1994;27;Silver;F;Winter;1
RUS;1994;28;NA;M;Winter;5
RUS;1994;28;NA;F;Winter;5
RUS;1994;28;Gold;M;Winter;1
RUS;1994;28;Gold;F;Winter;2
RUS;1994;28;Bronze;M;Winter;1
RUS;1994;28;Bronze;F;Winter;1
RUS;1994;28;Silver;M;Winter;2
RUS;1994;29;NA;M;Winter;8
RUS;1994;29;NA;F;Winter;5
RUS;1994;29;Gold;F;Winter;1
RUS;1994;29;Silver;F;Winter;1
RUS;1994;30;NA;M;Winter;3
RUS;1994;30;Silver;M;Winter;1
RUS;1994;33;NA;M;Winter;1
RUS;1994;34;NA;M;Winter;2
RUS;1994;38;NA;M;Winter;1
RUS;1996;15;NA;F;Summer;8
RUS;1996;15;Bronze;F;Summer;1
RUS;1996;15;Silver;F;Summer;1
RUS;1996;16;NA;F;Summer;16
RUS;1996;16;Bronze;F;Summer;2
RUS;1996;16;Silver;F;Summer;2
RUS;1996;17;NA;M;Summer;8
RUS;1996;17;NA;F;Summer;11
RUS;1996;17;Gold;M;Summer;1
RUS;1996;17;Gold;F;Summer;1
RUS;1996;17;Silver;M;Summer;1
RUS;1996;17;Silver;F;Summer;2
RUS;1996;18;NA;F;Summer;9
RUS;1996;18;Bronze;F;Summer;1
RUS;1996;18;Silver;M;Summer;1
RUS;1996;18;Silver;F;Summer;1
RUS;1996;19;NA;M;Summer;11
RUS;1996;19;NA;F;Summer;13
RUS;1996;19;Gold;M;Summer;1
RUS;1996;19;Bronze;F;Summer;2
RUS;1996;19;Silver;M;Summer;1
RUS;1996;19;Silver;F;Summer;1
RUS;1996;20;NA;M;Summer;17
RUS;1996;20;NA;F;Summer;7
RUS;1996;20;Gold;M;Summer;3
RUS;1996;20;Bronze;M;Summer;4
RUS;1996;20;Silver;M;Summer;2
RUS;1996;21;NA;M;Summer;8
RUS;1996;21;NA;F;Summer;15
RUS;1996;21;Gold;M;Summer;2
RUS;1996;21;Bronze;M;Summer;3
RUS;1996;21;Bronze;F;Summer;1
RUS;1996;21;Silver;M;Summer;1
RUS;1996;22;NA;M;Summer;18
RUS;1996;22;NA;F;Summer;10
RUS;1996;22;Gold;M;Summer;8
RUS;1996;22;Gold;F;Summer;1
RUS;1996;22;Bronze;M;Summer;1
RUS;1996;22;Silver;M;Summer;5
RUS;1996;23;NA;M;Summer;29
RUS;1996;23;NA;F;Summer;16
RUS;1996;23;Gold;M;Summer;2
RUS;1996;23;Bronze;M;Summer;3
RUS;1996;23;Silver;M;Summer;2
RUS;1996;23;Silver;F;Summer;1
RUS;1996;24;NA;M;Summer;14
RUS;1996;24;NA;F;Summer;15
RUS;1996;24;Gold;M;Summer;3
RUS;1996;24;Bronze;M;Summer;3
RUS;1996;24;Silver;M;Summer;3
RUS;1996;24;Silver;F;Summer;1
RUS;1996;25;NA;M;Summer;21
RUS;1996;25;NA;F;Summer;7
RUS;1996;25;Gold;M;Summer;3
RUS;1996;25;Bronze;M;Summer;2
RUS;1996;25;Silver;M;Summer;2
RUS;1996;25;Silver;F;Summer;1
RUS;1996;26;NA;M;Summer;24
RUS;1996;26;NA;F;Summer;11
RUS;1996;26;Gold;M;Summer;2
RUS;1996;26;Bronze;M;Summer;3
RUS;1996;26;Silver;M;Summer;4
RUS;1996;26;Silver;F;Summer;1
RUS;1996;27;NA;M;Summer;22
RUS;1996;27;NA;F;Summer;18
RUS;1996;27;Gold;F;Summer;1
RUS;1996;27;Bronze;F;Summer;2
RUS;1996;27;Silver;M;Summer;2
RUS;1996;28;NA;M;Summer;18
RUS;1996;28;NA;F;Summer;8
RUS;1996;28;Gold;M;Summer;2
RUS;1996;28;Gold;F;Summer;2
RUS;1996;28;Bronze;M;Summer;1
RUS;1996;28;Silver;M;Summer;2
RUS;1996;29;NA;M;Summer;18
RUS;1996;29;NA;F;Summer;8
RUS;1996;29;Bronze;M;Summer;1
RUS;1996;29;Silver;M;Summer;2
RUS;1996;30;NA;M;Summer;7
RUS;1996;30;NA;F;Summer;5
RUS;1996;30;Gold;M;Summer;2
RUS;1996;30;Gold;F;Summer;1
RUS;1996;30;Silver;M;Summer;1
RUS;1996;31;NA;F;Summer;5
RUS;1996;31;Bronze;M;Summer;1
RUS;1996;32;NA;M;Summer;5
RUS;1996;32;NA;F;Summer;4
RUS;1996;32;Bronze;F;Summer;1
RUS;1996;32;Silver;M;Summer;1
RUS;1996;32;Silver;F;Summer;1
RUS;1996;33;NA;M;Summer;4
RUS;1996;33;NA;F;Summer;7
RUS;1996;33;Silver;M;Summer;1
RUS;1996;34;NA;M;Summer;3
RUS;1996;34;NA;F;Summer;1
RUS;1996;34;Bronze;F;Summer;1
RUS;1996;34;Silver;F;Summer;1
RUS;1996;35;NA;M;Summer;4
RUS;1996;35;NA;F;Summer;4
RUS;1996;36;NA;F;Summer;1
RUS;1996;37;NA;M;Summer;2
RUS;1996;37;NA;F;Summer;2
RUS;1996;37;Gold;M;Summer;1
RUS;1996;39;NA;M;Summer;2
RUS;1996;46;Bronze;M;Summer;1
RUS;1998;17;NA;M;Winter;2
RUS;1998;17;NA;F;Winter;1
RUS;1998;18;NA;M;Winter;3
RUS;1998;18;NA;F;Winter;2
RUS;1998;19;NA;M;Winter;5
RUS;1998;20;NA;M;Winter;7
RUS;1998;20;NA;F;Winter;7
RUS;1998;20;Gold;M;Winter;1
RUS;1998;20;Silver;M;Winter;1
RUS;1998;20;Silver;F;Winter;1
RUS;1998;21;NA;M;Winter;3
RUS;1998;21;NA;F;Winter;6
RUS;1998;21;Gold;F;Winter;1
RUS;1998;21;Silver;M;Winter;1
RUS;1998;21;Silver;F;Winter;1
RUS;1998;22;NA;M;Winter;1
RUS;1998;22;NA;F;Winter;5
RUS;1998;22;Gold;F;Winter;1
RUS;1998;23;NA;M;Winter;11
RUS;1998;23;NA;F;Winter;1
RUS;1998;23;Silver;M;Winter;3
RUS;1998;23;Silver;F;Winter;1
RUS;1998;24;NA;M;Winter;14
RUS;1998;24;NA;F;Winter;4
RUS;1998;24;Silver;M;Winter;1
RUS;1998;24;Silver;F;Winter;1
RUS;1998;25;NA;M;Winter;6
RUS;1998;25;NA;F;Winter;12
RUS;1998;25;Gold;F;Winter;1
RUS;1998;25;Silver;M;Winter;3
RUS;1998;25;Silver;F;Winter;1
RUS;1998;26;NA;M;Winter;6
RUS;1998;26;NA;F;Winter;4
RUS;1998;26;Gold;F;Winter;1
RUS;1998;26;Silver;M;Winter;2
RUS;1998;27;NA;M;Winter;15
RUS;1998;27;NA;F;Winter;2
RUS;1998;27;Gold;F;Winter;2
RUS;1998;27;Bronze;M;Winter;1
RUS;1998;27;Silver;M;Winter;2
RUS;1998;27;Silver;F;Winter;1
RUS;1998;28;NA;M;Winter;2
RUS;1998;28;NA;F;Winter;1
RUS;1998;28;Silver;M;Winter;3
RUS;1998;29;NA;M;Winter;1
RUS;1998;29;NA;F;Winter;4
RUS;1998;29;Gold;F;Winter;1
RUS;1998;29;Bronze;M;Winter;1
RUS;1998;29;Silver;M;Winter;1
RUS;1998;29;Silver;F;Winter;1
RUS;1998;30;NA;M;Winter;2
RUS;1998;30;NA;F;Winter;1
RUS;1998;30;Gold;M;Winter;2
RUS;1998;30;Bronze;M;Winter;1
RUS;1998;31;NA;M;Winter;6
RUS;1998;31;NA;F;Winter;2
RUS;1998;31;Bronze;M;Winter;1
RUS;1998;31;Silver;M;Winter;2
RUS;1998;32;NA;M;Winter;2
RUS;1998;32;NA;F;Winter;2
RUS;1998;32;Gold;F;Winter;4
RUS;1998;32;Bronze;M;Winter;1
RUS;1998;32;Bronze;F;Winter;1
RUS;1998;32;Silver;M;Winter;3
RUS;1998;32;Silver;F;Winter;1
RUS;1998;33;NA;M;Winter;4
RUS;1998;33;NA;F;Winter;1
RUS;1998;33;Silver;M;Winter;1
RUS;1998;34;Silver;M;Winter;1
RUS;2000;15;NA;F;Summer;8
RUS;2000;16;NA;F;Summer;6
RUS;2000;16;Gold;F;Summer;2
RUS;2000;16;Silver;F;Summer;2
RUS;2000;17;NA;F;Summer;7
RUS;2000;17;Gold;F;Summer;3
RUS;2000;17;Bronze;F;Summer;1
RUS;2000;17;Silver;F;Summer;3
RUS;2000;18;NA;M;Summer;4
RUS;2000;18;NA;F;Summer;5
RUS;2000;18;Gold;F;Summer;2
RUS;2000;18;Bronze;M;Summer;1
RUS;2000;18;Silver;M;Summer;1
RUS;2000;18;Silver;F;Summer;1
RUS;2000;19;NA;M;Summer;13
RUS;2000;19;NA;F;Summer;8
RUS;2000;19;Gold;F;Summer;2
RUS;2000;19;Bronze;F;Summer;1
RUS;2000;19;Silver;F;Summer;1
RUS;2000;20;NA;M;Summer;9
RUS;2000;20;NA;F;Summer;16
RUS;2000;20;Gold;F;Summer;2
RUS;2000;20;Bronze;M;Summer;1
RUS;2000;20;Bronze;F;Summer;2
RUS;2000;20;Silver;F;Summer;1
RUS;2000;21;NA;M;Summer;29
RUS;2000;21;NA;F;Summer;12
RUS;2000;21;Gold;M;Summer;2
RUS;2000;21;Gold;F;Summer;3
RUS;2000;21;Bronze;M;Summer;4
RUS;2000;21;Bronze;F;Summer;2
RUS;2000;21;Silver;M;Summer;3
RUS;2000;21;Silver;F;Summer;3
RUS;2000;22;NA;M;Summer;20
RUS;2000;22;NA;F;Summer;13
RUS;2000;22;Gold;M;Summer;2
RUS;2000;22;Gold;F;Summer;2
RUS;2000;22;Bronze;M;Summer;1
RUS;2000;22;Silver;M;Summer;1
RUS;2000;22;Silver;F;Summer;4
RUS;2000;23;NA;M;Summer;17
RUS;2000;23;NA;F;Summer;8
RUS;2000;23;Gold;M;Summer;1
RUS;2000;23;Gold;F;Summer;1
RUS;2000;23;Bronze;M;Summer;2
RUS;2000;23;Bronze;F;Summer;1
RUS;2000;23;Silver;M;Summer;3
RUS;2000;24;NA;M;Summer;26
RUS;2000;24;NA;F;Summer;4
RUS;2000;24;Gold;M;Summer;3
RUS;2000;24;Bronze;M;Summer;3
RUS;2000;24;Bronze;F;Summer;3
RUS;2000;24;Silver;M;Summer;4
RUS;2000;24;Silver;F;Summer;3
RUS;2000;25;NA;M;Summer;18
RUS;2000;25;NA;F;Summer;11
RUS;2000;25;Gold;F;Summer;5
RUS;2000;25;Bronze;M;Summer;2
RUS;2000;25;Bronze;F;Summer;6
RUS;2000;25;Silver;M;Summer;3
RUS;2000;25;Silver;F;Summer;2
RUS;2000;26;NA;M;Summer;21
RUS;2000;26;NA;F;Summer;14
RUS;2000;26;Gold;M;Summer;9
RUS;2000;26;Gold;F;Summer;1
RUS;2000;26;Bronze;M;Summer;3
RUS;2000;26;Bronze;F;Summer;3
RUS;2000;26;Silver;M;Summer;5
RUS;2000;26;Silver;F;Summer;1
RUS;2000;27;NA;M;Summer;6
RUS;2000;27;NA;F;Summer;12
RUS;2000;27;Gold;M;Summer;1
RUS;2000;27;Gold;F;Summer;2
RUS;2000;27;Bronze;M;Summer;1
RUS;2000;27;Bronze;F;Summer;2
RUS;2000;27;Silver;M;Summer;4
RUS;2000;27;Silver;F;Summer;3
RUS;2000;28;NA;M;Summer;13
RUS;2000;28;NA;F;Summer;7
RUS;2000;28;Gold;M;Summer;3
RUS;2000;28;Bronze;M;Summer;2
RUS;2000;28;Silver;M;Summer;3
RUS;2000;28;Silver;F;Summer;1
RUS;2000;29;NA;M;Summer;12
RUS;2000;29;NA;F;Summer;5
RUS;2000;29;Gold;M;Summer;4
RUS;2000;29;Bronze;M;Summer;2
RUS;2000;29;Bronze;F;Summer;4
RUS;2000;29;Silver;M;Summer;1
RUS;2000;29;Silver;F;Summer;3
RUS;2000;30;NA;M;Summer;12
RUS;2000;30;NA;F;Summer;12
RUS;2000;30;Gold;M;Summer;4
RUS;2000;30;Gold;F;Summer;1
RUS;2000;30;Silver;M;Summer;3
RUS;2000;31;NA;M;Summer;10
RUS;2000;31;NA;F;Summer;8
RUS;2000;31;Gold;M;Summer;3
RUS;2000;31;Gold;F;Summer;1
RUS;2000;31;Bronze;F;Summer;3
RUS;2000;31;Silver;M;Summer;2
RUS;2000;31;Silver;F;Summer;1
RUS;2000;32;NA;M;Summer;6
RUS;2000;32;NA;F;Summer;4
RUS;2000;32;Bronze;M;Summer;1
RUS;2000;32;Silver;M;Summer;2
RUS;2000;33;NA;M;Summer;3
RUS;2000;33;NA;F;Summer;5
RUS;2000;33;Bronze;M;Summer;1
RUS;2000;33;Silver;M;Summer;1
RUS;2000;34;NA;M;Summer;5
RUS;2000;34;NA;F;Summer;3
RUS;2000;34;Gold;M;Summer;1
RUS;2000;34;Bronze;M;Summer;1
RUS;2000;35;NA;M;Summer;1
RUS;2000;35;NA;F;Summer;7
RUS;2000;36;NA;F;Summer;2
RUS;2000;36;Gold;M;Summer;1
RUS;2000;36;Gold;F;Summer;1
RUS;2000;36;Silver;F;Summer;1
RUS;2000;37;NA;M;Summer;1
RUS;2000;37;NA;F;Summer;1
RUS;2000;38;NA;M;Summer;1
RUS;2000;38;NA;F;Summer;1
RUS;2000;38;Gold;M;Summer;2
RUS;2000;39;NA;M;Summer;3
RUS;2000;39;NA;F;Summer;1
RUS;2000;39;Silver;F;Summer;1
RUS;2000;41;NA;M;Summer;3
RUS;2000;41;Gold;M;Summer;1
RUS;2000;43;NA;M;Summer;1
RUS;2000;51;NA;M;Summer;1
RUS;2002;16;NA;F;Winter;1
RUS;2002;17;NA;M;Winter;1
RUS;2002;17;NA;F;Winter;1
RUS;2002;18;NA;M;Winter;5
RUS;2002;18;NA;F;Winter;2
RUS;2002;18;Bronze;M;Winter;1
RUS;2002;19;NA;M;Winter;8
RUS;2002;19;NA;F;Winter;7
RUS;2002;19;Silver;M;Winter;1
RUS;2002;20;NA;M;Winter;8
RUS;2002;20;NA;F;Winter;6
RUS;2002;21;NA;M;Winter;13
RUS;2002;21;NA;F;Winter;3
RUS;2002;21;Gold;M;Winter;1
RUS;2002;22;NA;M;Winter;3
RUS;2002;22;NA;F;Winter;6
RUS;2002;22;Bronze;M;Winter;1
RUS;2002;23;NA;M;Winter;4
RUS;2002;23;NA;F;Winter;4
RUS;2002;23;Bronze;M;Winter;3
RUS;2002;23;Silver;F;Winter;1
RUS;2002;24;NA;M;Winter;12
RUS;2002;24;NA;F;Winter;14
RUS;2002;24;Gold;M;Winter;1
RUS;2002;24;Gold;F;Winter;1
RUS;2002;25;NA;M;Winter;14
RUS;2002;25;NA;F;Winter;5
RUS;2002;25;Gold;M;Winter;1
RUS;2002;25;Gold;F;Winter;1
RUS;2002;25;Bronze;M;Winter;2
RUS;2002;25;Bronze;F;Winter;2
RUS;2002;25;Silver;F;Winter;1
RUS;2002;26;NA;M;Winter;4
RUS;2002;26;NA;F;Winter;9
RUS;2002;26;Gold;F;Winter;1
RUS;2002;26;Bronze;F;Winter;1
RUS;2002;27;NA;M;Winter;7
RUS;2002;27;NA;F;Winter;1
RUS;2002;27;Bronze;M;Winter;2
RUS;2002;28;NA;M;Winter;3
RUS;2002;28;NA;F;Winter;4
RUS;2002;28;Bronze;M;Winter;3
RUS;2002;28;Silver;M;Winter;1
RUS;2002;28;Silver;F;Winter;1
RUS;2002;29;NA;M;Winter;7
RUS;2002;29;NA;F;Winter;13
RUS;2002;29;Bronze;M;Winter;3
RUS;2002;29;Bronze;F;Winter;2
RUS;2002;30;NA;M;Winter;6
RUS;2002;30;NA;F;Winter;2
RUS;2002;30;Bronze;M;Winter;1
RUS;2002;31;NA;M;Winter;9
RUS;2002;31;NA;F;Winter;4
RUS;2002;31;Bronze;M;Winter;1
RUS;2002;32;NA;F;Winter;1
RUS;2002;32;Bronze;M;Winter;1
RUS;2002;33;NA;M;Winter;3
RUS;2002;33;Bronze;M;Winter;2
RUS;2002;35;NA;M;Winter;2
RUS;2002;35;NA;F;Winter;2
RUS;2002;35;Bronze;M;Winter;1
RUS;2002;36;NA;F;Winter;6
RUS;2002;37;NA;M;Winter;2
RUS;2002;41;Bronze;M;Winter;1
RUS;2004;15;NA;F;Summer;2
RUS;2004;15;Gold;F;Summer;1
RUS;2004;15;Silver;F;Summer;1
RUS;2004;16;NA;F;Summer;9
RUS;2004;16;Bronze;F;Summer;3
RUS;2004;16;Silver;F;Summer;1
RUS;2004;17;NA;M;Summer;1
RUS;2004;17;Bronze;F;Summer;1
RUS;2004;18;NA;M;Summer;4
RUS;2004;18;NA;F;Summer;6
RUS;2004;18;Gold;F;Summer;2
RUS;2004;18;Bronze;F;Summer;1
RUS;2004;18;Silver;F;Summer;2
RUS;2004;19;NA;M;Summer;11
RUS;2004;19;NA;F;Summer;4
RUS;2004;19;Gold;M;Summer;1
RUS;2004;19;Bronze;M;Summer;1
RUS;2004;19;Silver;M;Summer;1
RUS;2004;19;Silver;F;Summer;1
RUS;2004;20;NA;M;Summer;20
RUS;2004;20;NA;F;Summer;6
RUS;2004;20;Gold;M;Summer;2
RUS;2004;20;Gold;F;Summer;4
RUS;2004;20;Bronze;M;Summer;2
RUS;2004;21;NA;M;Summer;13
RUS;2004;21;NA;F;Summer;10
RUS;2004;21;Gold;M;Summer;2
RUS;2004;21;Gold;F;Summer;5
RUS;2004;21;Bronze;M;Summer;3
RUS;2004;21;Bronze;F;Summer;2
RUS;2004;21;Silver;F;Summer;3
RUS;2004;22;NA;M;Summer;22
RUS;2004;22;NA;F;Summer;19
RUS;2004;22;Gold;F;Summer;3
RUS;2004;22;Bronze;M;Summer;3
RUS;2004;22;Bronze;F;Summer;2
RUS;2004;22;Silver;M;Summer;1
RUS;2004;22;Silver;F;Summer;1
RUS;2004;23;NA;M;Summer;27
RUS;2004;23;NA;F;Summer;9
RUS;2004;23;Gold;M;Summer;1
RUS;2004;23;Gold;F;Summer;1
RUS;2004;23;Bronze;M;Summer;5
RUS;2004;23;Bronze;F;Summer;3
RUS;2004;23;Silver;F;Summer;4
RUS;2004;24;NA;M;Summer;11
RUS;2004;24;NA;F;Summer;10
RUS;2004;24;Gold;M;Summer;3
RUS;2004;24;Gold;F;Summer;1
RUS;2004;24;Bronze;M;Summer;3
RUS;2004;24;Bronze;F;Summer;2
RUS;2004;24;Silver;M;Summer;1
RUS;2004;24;Silver;F;Summer;3
RUS;2004;25;NA;M;Summer;25
RUS;2004;25;NA;F;Summer;10
RUS;2004;25;Gold;M;Summer;3
RUS;2004;25;Gold;F;Summer;1
RUS;2004;25;Bronze;M;Summer;4
RUS;2004;25;Bronze;F;Summer;2
RUS;2004;25;Silver;F;Summer;4
RUS;2004;26;NA;M;Summer;12
RUS;2004;26;NA;F;Summer;15
RUS;2004;26;Bronze;M;Summer;7
RUS;2004;26;Bronze;F;Summer;1
RUS;2004;26;Silver;F;Summer;4
RUS;2004;27;NA;M;Summer;2
RUS;2004;27;NA;F;Summer;5
RUS;2004;27;Gold;M;Summer;1
RUS;2004;27;Bronze;M;Summer;1
RUS;2004;27;Bronze;F;Summer;2
RUS;2004;27;Silver;M;Summer;1
RUS;2004;28;NA;M;Summer;22
RUS;2004;28;NA;F;Summer;13
RUS;2004;28;Gold;F;Summer;1
RUS;2004;28;Bronze;M;Summer;6
RUS;2004;28;Bronze;F;Summer;2
RUS;2004;29;NA;M;Summer;8
RUS;2004;29;NA;F;Summer;6
RUS;2004;29;Gold;M;Summer;2
RUS;2004;29;Gold;F;Summer;3
RUS;2004;29;Bronze;M;Summer;2
RUS;2004;29;Silver;M;Summer;1
RUS;2004;29;Silver;F;Summer;3
RUS;2004;30;NA;M;Summer;8
RUS;2004;30;NA;F;Summer;10
RUS;2004;30;Gold;M;Summer;2
RUS;2004;30;Bronze;M;Summer;12
RUS;2004;30;Bronze;F;Summer;2
RUS;2004;30;Silver;M;Summer;3
RUS;2004;30;Silver;F;Summer;1
RUS;2004;31;NA;M;Summer;4
RUS;2004;31;NA;F;Summer;12
RUS;2004;31;Gold;F;Summer;3
RUS;2004;31;Bronze;M;Summer;4
RUS;2004;31;Bronze;F;Summer;2
RUS;2004;31;Silver;F;Summer;2
RUS;2004;32;NA;M;Summer;12
RUS;2004;32;NA;F;Summer;5
RUS;2004;32;Gold;F;Summer;1
RUS;2004;32;Bronze;M;Summer;2
RUS;2004;32;Bronze;F;Summer;1
RUS;2004;32;Silver;F;Summer;1
RUS;2004;33;NA;M;Summer;5
RUS;2004;33;NA;F;Summer;2
RUS;2004;33;Gold;F;Summer;1
RUS;2004;33;Bronze;M;Summer;1
RUS;2004;33;Silver;F;Summer;2
RUS;2004;34;NA;M;Summer;10
RUS;2004;34;NA;F;Summer;2
RUS;2004;34;Bronze;M;Summer;6
RUS;2004;34;Silver;M;Summer;1
RUS;2004;35;NA;M;Summer;4
RUS;2004;35;NA;F;Summer;7
RUS;2004;35;Gold;M;Summer;1
RUS;2004;35;Gold;F;Summer;1
RUS;2004;35;Bronze;M;Summer;2
RUS;2004;35;Bronze;F;Summer;1
RUS;2004;35;Silver;M;Summer;1
RUS;2004;36;NA;M;Summer;2
RUS;2004;36;NA;F;Summer;3
RUS;2004;36;Silver;M;Summer;1
RUS;2004;37;NA;M;Summer;2
RUS;2004;37;Bronze;M;Summer;1
RUS;2004;38;NA;M;Summer;1
RUS;2004;38;NA;F;Summer;2
RUS;2004;38;Gold;M;Summer;1
RUS;2004;38;Silver;F;Summer;1
RUS;2004;39;NA;F;Summer;3
RUS;2004;40;NA;M;Summer;1
RUS;2004;40;NA;F;Summer;1
RUS;2004;40;Bronze;M;Summer;1
RUS;2004;41;NA;M;Summer;1
RUS;2004;41;NA;F;Summer;2
RUS;2004;42;Bronze;M;Summer;1
RUS;2004;43;NA;M;Summer;1
RUS;2004;43;NA;F;Summer;1
RUS;2004;45;NA;M;Summer;1
RUS;2004;45;Bronze;M;Summer;1
RUS;2006;16;NA;F;Winter;1
RUS;2006;17;NA;M;Winter;1
RUS;2006;17;NA;F;Winter;2
RUS;2006;18;NA;M;Winter;1
RUS;2006;18;NA;F;Winter;3
RUS;2006;19;NA;M;Winter;7
